id,creditlimit,n_cards,os_balance,os_billing,tot_cash_advance_trx,tot_retail_trx,remaining_unpaid_balance,branchcode,rasio_pembayaranpayment_ratio,overlimit_pct,payment_ration_3months,payment_ration_6months,deliquncy_score,good_bad_flag,loan_tenure,total_trx,remaining_statement_balance_per_n_cards,remaining_statement_balance_per_limit,total_trx_per_limit,tot_trx_3months_per_limit,tot_trx_6months_per_limit,utilization_Rate_3months,utilization_Rate_6months
20210102550,8000000.0,2,1866973,1170813.0,0.0,823840.0,1855994.0,E,51.3,0.0,26.8,22.0,0,0,7.5,823840.0,927997.0,0.23199999999999998,0.10300000000000001,0.0766,0.0117,0.20600000000000002,0.157
20210102551,3000000.0,2,157524,40000.0,0.0,72000.0,33264.0,F,100.0,0.0,54.6,21.1,0,0,3.33,72000.0,16632.0,0.0111,0.024,0.0116,0.0833,0.243,0.73
20210102554,6000000.0,5,7847745,7838693.0,0.0,0.0,7524884.0,A,0.0,25.0,25.0,14.3,0,0,12.0,0.0,1504977.0,1.25,0.0,0.13699999999999998,0.344,1.13,1.15
20210102555,3000000.0,2,1608227,1517382.0,0.0,0.0,0.0,G,94.6,0.0,29.7,66.7,0,0,4.83,0.0,0.0,0.0,0.0,0.172,0.0,0.304,0.002
20210102557,5000000.0,2,1087460,519616.0,0.0,1024300.0,0.0,E,100.0,0.0,100.0,100.0,0,0,3.5,1024300.0,0.0,0.0,0.205,0.14800000000000002,0.205,0.105,0.19699999999999998
20210102558,29000000.0,2,420240,322733.0,0.0,89000.0,0.0,A,0.0,0.0,72.5,129.0,0,0,10.1,89000.0,0.0,0.0,0.00307,0.0,0.000317,0.0138,0.0294
20210102559,4000000.0,3,3843019,3851616.0,0.0,0.0,3829442.0,A,17.3,0.0,10.4,11.3,0,0,4.67,0.0,1276481.0,0.9570000000000001,0.0,0.0,0.0301,1.15,1.19
20210102560,30000000.0,3,33225039,20554532.0,0.0,10069405.0,31827485.0,A,100.0,12.2,105.0,100.0,0,0,5.92,10069405.0,10609162.0,1.06,0.336,0.389,0.285,0.951,0.937
20210102561,75000000.0,3,15548485,7877752.0,0.0,12296900.0,18444076.0,K,0.0,0.0,67.0,23.5,0,0,3.0,12296900.0,6148025.0,0.24600000000000002,0.16399999999999998,0.11900000000000001,0.0269,0.0673,0.0518
20210102562,8000000.0,3,4678493,4402760.0,0.0,72000.0,4676255.0,I,16.2,0.0,17.5,7.64,0,0,2.33,72000.0,1558752.0,0.585,0.009000000000000001,0.0342,0.0538,0.609,0.593
20210102563,20000000.0,2,12118909,8296885.0,0.0,3669150.0,11796156.0,J,100.0,0.0,85.2,120.0,0,0,3.08,3669150.0,5898078.0,0.59,0.183,0.551,0.6609999999999999,0.59,0.63
20210102564,5000000.0,2,6162000,6013240.0,0.0,0.0,6176953.0,B,0.0,23.7,49.9,70.5,0,0,4.83,0.0,3088477.0,1.24,0.0,0.315,0.312,0.8390000000000001,0.35100000000000003
20210102565,21000000.0,5,17650302,4331964.0,0.0,11747215.0,12059414.0,A,100.0,0.0,100.0,100.0,0,0,6.25,11747215.0,2411883.0,0.574,0.5589999999999999,0.361,0.00642,0.36,0.0167
20210102566,10000000.0,2,2038177,418864.0,0.0,1599000.0,0.0,B,100.0,0.0,128.0,100.0,0,0,7.83,1599000.0,0.0,0.0,0.16,0.2,0.29600000000000004,0.18899999999999997,0.20600000000000002
20210102567,9000000.0,1,51607,26727.0,0.0,18000.0,0.0,B,100.0,0.0,49.5,33.3,0,0,2.0,18000.0,0.0,0.0,0.002,0.0163,0.00556,0.00967,0.0278
20210102568,6000000.0,2,6281285,366000.0,0.0,6336000.0,0.0,F,100.0,1.95,63.5,67.3,0,0,8.58,6336000.0,0.0,0.0,1.06,0.25,0.0294,0.556,0.359
20210102569,8000000.0,2,9910578,9795006.0,0.0,0.0,9914428.0,A,0.0,26.2,19.2,24.2,0,0,15.1,0.0,4957214.0,1.24,0.0,0.10800000000000001,0.152,1.18,1.24
20210102570,6000000.0,4,6776387,6454198.0,0.0,714000.0,6828805.0,A,30.7,13.7,33.6,75.5,0,0,21.0,714000.0,1707201.0,1.14,0.11900000000000001,0.358,0.695,1.03,0.8420000000000001
20210102571,27000000.0,3,26222534,20837312.0,0.0,7443835.0,25447183.0,A,46.6,2.82,38.7,100.0,0,0,6.75,7443835.0,8482394.0,0.9420000000000001,0.276,0.302,0.11699999999999999,0.546,0.0771
20210102572,5000000.0,2,3991587,2383063.0,0.0,1497575.0,4017197.0,A,100.0,0.0,80.1,100.0,0,0,4.75,1497575.0,2008599.0,0.8029999999999999,0.3,0.397,0.544,0.772,0.7659999999999999
20210102573,23000000.0,2,3068983,1501713.0,0.0,1758278.0,736974.0,A,100.0,0.0,100.0,100.0,0,0,8.17,1758278.0,368487.0,0.032,0.0764,0.0552,0.0702,0.0869,0.0676
20210102574,5000000.0,2,2290982,2224254.0,0.0,2100000.0,2299707.0,E,99.7,0.0,84.8,100.0,0,0,2.58,2100000.0,1149854.0,0.46,0.42,0.317,0.114,0.41700000000000004,0.0941
20210102575,5000000.0,2,3012344,571448.0,0.0,0.0,569428.0,E,0.0,0.0,195.0,71.8,0,0,3.42,0.0,284714.0,0.114,0.0,0.22399999999999998,0.28800000000000003,0.33,0.467
20210102576,100000000.0,5,84479881,20360024.0,0.0,16500000.0,64606111.0,E,100.0,0.0,99.6,100.0,0,0,12.8,16500000.0,12921222.0,0.6459999999999999,0.165,0.11199999999999999,0.0418,0.877,0.9840000000000001
20210102577,3000000.0,2,69777,98139.0,0.0,0.0,0.0,B,100.0,0.0,100.0,100.0,0,0,2.42,0.0,0.0,0.0,0.0,0.474,0.0,0.306,0.0523
20210102578,20000000.0,3,18654578,21441536.0,0.0,0.0,0.0,A,100.0,0.0,101.0,66.7,0,0,2.75,0.0,0.0,0.0,0.0,0.816,1.77,0.98,0.9359999999999999
20210102579,53000000.0,3,29500635,27262725.0,0.0,0.0,2436700.0,E,0.0,0.0,23.2,75.1,0,0,10.4,0.0,812233.0,0.046,0.0,0.0657,0.222,0.516,0.36700000000000005
20210102580,3000000.0,2,2013745,2159801.0,0.0,2140150.0,0.0,B,0.0,0.0,49.6,65.8,0,0,6.75,2140150.0,0.0,0.0,0.713,0.183,0.0136,0.191,0.203
20210102581,5000000.0,2,841354,838682.0,0.0,3280.0,841678.0,J,0.0,0.0,-45469.0,40.0,0,0,7.75,3280.0,420839.0,0.168,0.000656,0.0427,0.221,0.0795,0.0181
20210102582,5000000.0,4,5012582,4861230.0,0.0,0.0,5061063.0,A,0.0,0.46,10.4,8.93,0,0,12.8,0.0,1265266.0,1.01,0.0,0.073,0.0741,0.9279999999999999,0.9540000000000001
20210102583,9000000.0,3,6954948,6731500.0,0.0,31565.0,6927660.0,A,11.5,0.0,12.1,13.9,0,0,8.83,31565.0,2309220.0,0.77,0.00351,0.0554,0.23800000000000002,0.757,0.654
20210102585,3000000.0,2,2748559,1813934.0,0.0,941257.0,2827893.0,F,0.0,0.0,50.5,100.0,0,0,7.58,941257.0,1413947.0,0.943,0.314,0.28,0.0996,0.429,0.203
20210102586,48000000.0,3,13656326,1603914.0,0.0,12888992.0,0.0,A,81.8,0.0,73.1,45.4,0,0,12.6,12888992.0,0.0,0.0,0.26899999999999996,0.0563,0.004520000000000001,0.142,0.0461
20210102587,3000000.0,2,2650663,303984.0,0.0,11604.0,1613188.0,A,100.0,0.0,100.0,73.3,0,0,2.83,11604.0,806594.0,0.5379999999999999,0.00387,0.40399999999999997,0.0,0.7040000000000001,0.000333
20210102589,20000000.0,4,12841570,13576388.0,0.0,0.0,13606561.0,A,12.8,0.0,11.1,14.1,0,0,2.08,0.0,3401640.0,0.68,0.0,0.0341,0.0,0.655,0.631
20210102590,5000000.0,2,1098470,1066075.0,0.0,291600.0,106884.0,A,0.0,0.0,71.7,234.0,0,0,0.75,291600.0,53442.0,0.0214,0.0583,0.0856,0.0507,0.22899999999999998,0.45
20210102591,5000000.0,2,5676011,4607553.0,0.0,143450.0,5691653.0,A,6.7,13.7,15.4,40.2,0,0,1.42,143450.0,2845827.0,1.14,0.0287,0.0984,0.19899999999999998,1.13,1.02
20210102592,95000000.0,2,15773049,7479917.0,0.0,4664795.0,0.0,A,100.0,0.0,74.9,66.7,0,0,5.92,4664795.0,0.0,0.0,0.0491,0.0657,0.0312,0.0996,0.0704
20210102593,25000000.0,3,495473,968815.0,0.0,0.0,248687.0,F,15.4,0.0,30.4,45.6,0,0,3.17,0.0,82896.0,0.00995,0.0,0.00275,0.0,0.008870000000000001,0.0235
20210102594,4000000.0,2,3322747,3232205.0,300000.0,0.0,3345016.0,E,100.0,0.0,34.9,89.7,0,0,1.67,300000.0,1672508.0,0.836,0.075,0.361,0.649,0.8170000000000001,1.09
20210102595,7000000.0,2,26530,22684.0,0.0,235.0,38737.0,A,0.0,0.0,46.3,29.1,0,1,5.0,235.0,19369.0,0.005529999999999999,3.3600000000000004e-05,8.93e-06,0.0,0.00836,0.233
20210102596,3000000.0,3,2872129,673238.0,0.0,11546.0,2820773.0,F,72.1,0.0,96.6,86.1,0,0,5.33,11546.0,940258.0,0.94,0.00385,0.28300000000000003,0.33299999999999996,0.9540000000000001,0.597
20210102597,5000000.0,2,418000,401165.0,0.0,0.0,259795.0,J,98.4,0.0,74.9,98.8,0,0,7.25,0.0,129898.0,0.052000000000000005,0.0,0.0514,0.526,0.25,0.847
20210102598,7000000.0,3,3318739,1009521.0,0.0,1031000.0,0.0,G,100.0,0.0,100.0,100.0,0,0,10.8,1031000.0,0.0,0.0,0.147,0.163,0.31,0.433,0.679
20210102599,15000000.0,2,7397161,7404069.0,0.0,1196000.0,7307431.0,A,110.0,0.0,91.8,100.0,0,0,6.0,1196000.0,3653716.0,0.48700000000000004,0.0797,0.14400000000000002,0.132,0.517,0.6779999999999999
20210102600,30000000.0,2,383159,151022.0,0.0,238000.0,0.0,A,0.0,0.0,25.0,33.3,0,0,1.25,238000.0,0.0,0.0,0.00793,0.00463,0.00237,0.007520000000000001,0.00305
20210102601,7000000.0,3,7620587,3940192.0,0.0,0.0,4320494.0,B,0.0,4.91,52.0,66.7,0,0,11.4,0.0,1440165.0,0.617,0.0,0.126,0.157,1.09,1.3
20210102602,200000000.0,2,100165239,65613123.0,0.0,9304267.0,99422943.0,B,76.6,0.0,75.9,108.0,0,0,1.75,9304267.0,49711472.0,0.49700000000000005,0.0465,0.19899999999999998,0.237,0.45,0.353
20210102605,3000000.0,2,994786,669334.0,0.0,0.0,859832.0,F,41.2,0.0,-94.7,23.6,0,0,1.08,0.0,429916.0,0.287,0.0,0.0,0.349,0.518,0.7559999999999999
20210102607,3000000.0,2,2550067,1600979.0,200000.0,700000.0,2398280.0,K,41.8,0.0,61.1,66.3,0,0,1.75,900000.0,1199140.0,0.799,0.3,0.111,0.366,0.836,0.8420000000000001
20210102608,10000000.0,2,616455,208250.0,0.0,759400.0,59976.0,B,84.6,0.0,24.5,0.0,0,0,4.67,759400.0,29988.0,0.006,0.0759,0.0472,0.0,0.0507,0.0
20210102609,6000000.0,2,7768199,7038215.0,0.0,161999.0,7631938.0,F,13.8,26.9,9.59,27.4,0,0,5.08,161999.0,3815969.0,1.27,0.027000000000000003,0.0613,0.182,1.17,0.861
20210102610,75000000.0,2,4367982,3485311.0,0.0,3250000.0,3632130.0,A,78.4,0.0,75.9,74.7,0,0,6.17,3250000.0,1816065.0,0.0484,0.0433,0.0442,0.0537,0.0636,0.0588
20210102611,5000000.0,2,1294436,95228.0,0.0,48192.0,0.0,A,100.0,0.0,100.0,67.0,0,0,4.25,48192.0,0.0,0.0,0.009640000000000001,0.0,0.0,0.253,0.35
20210102613,10000000.0,2,10148363,10636059.0,0.0,0.0,10275332.0,G,0.0,2.26,5.92,10.0,0,0,2.67,0.0,5137666.0,1.03,0.0,0.0459,0.0884,0.9520000000000001,0.8220000000000001
20210102615,3000000.0,4,2675139,2646629.0,0.0,0.0,2646629.0,F,21.7,0.0,16.2,30.0,0,0,9.42,0.0,661657.0,0.882,0.0,0.124,0.142,0.821,0.708
20210102616,40000000.0,5,3682662,1450971.0,0.0,1078187.0,1674738.0,F,102.0,0.0,77.6,100.0,0,0,12.1,1078187.0,334948.0,0.0419,0.027000000000000003,0.0445,0.10800000000000001,0.19,0.21
20210102617,10000000.0,2,9634152,3936173.0,0.0,1095473.0,1071200.0,A,99.9,0.0,99.9,100.0,0,0,2.33,1095473.0,535600.0,0.107,0.11,0.406,0.499,0.752,0.326
20210102618,5000000.0,2,5148469,5007495.0,0.0,0.0,5168740.0,I,11.6,3.11,9.89,10.0,0,0,8.33,0.0,2584370.0,1.03,0.0,0.124,0.0872,0.975,0.86
20210102619,90000000.0,2,84952167,12493935.0,0.0,5617070.0,51315303.0,F,100.0,0.0,111.0,100.0,0,0,10.8,5617070.0,25657652.0,0.57,0.0624,0.111,0.254,0.9740000000000001,1.38
20210102620,7000000.0,2,82447,62000.0,0.0,0.0,80345.0,A,100.0,0.0,25.0,0.0,0,0,6.17,0.0,40173.0,0.0115,0.0,0.044000000000000004,9.52e-06,0.0305,0.000118
20210102621,7000000.0,3,7333730,7332833.0,0.0,458136.0,7332721.0,A,0.0,4.79,3.7,11.5,0,0,7.92,458136.0,2444240.0,1.05,0.0654,0.192,0.0485,0.769,0.579
20210102622,25000000.0,3,22639309,24917479.0,0.0,1055000.0,21826646.0,J,18.6,0.0,27.5,34.7,0,0,0.917,1055000.0,7275549.0,0.873,0.0422,0.10400000000000001,0.0859,0.935,0.9179999999999999
20210102623,46000000.0,4,28117534,26688532.0,1300000.0,1525136.0,27808639.0,A,0.0,0.0,7.94,10.9,0,0,10.0,2825136.0,6952160.0,0.605,0.0614,0.0288,0.07400000000000001,0.588,0.669
20210102624,3000000.0,2,7747123,7743424.0,0.0,0.0,7724529.0,B,0.0,84.9,25.0,14.9,0,1,6.92,0.0,3862265.0,2.57,0.0,0.7140000000000001,0.0742,2.37,2.26
20210102626,5000000.0,2,4874650,3666209.0,0.0,1000000.0,0.0,F,273.0,0.0,174.0,152.0,0,0,6.58,1000000.0,0.0,0.0,0.2,0.596,0.6,0.456,0.105
20210102627,13000000.0,2,9271155,9663157.0,0.0,0.0,9357338.0,I,42.6,0.45,12.8,19.2,0,0,12.2,0.0,4678669.0,0.72,0.0,0.0779,0.0,0.715,0.765
20210102630,51000000.0,2,8082089,1482667.0,0.0,1603000.0,0.0,G,100.0,0.0,100.0,100.0,0,0,10.2,1603000.0,0.0,0.0,0.0314,0.0404,0.0211,0.121,0.125
20210102631,20000000.0,2,3346290,2349114.0,0.0,1250795.0,3348957.0,A,100.0,0.0,77.5,100.0,0,0,3.25,1250795.0,1674479.0,0.16699999999999998,0.0625,0.35100000000000003,0.304,1.01,0.495
20210102632,12000000.0,2,11413264,11474871.0,0.0,3235780.0,13663444.0,A,30.9,2.78,34.6,15.1,0,0,12.3,3235780.0,6831722.0,1.14,0.27,0.21600000000000003,0.0994,0.805,0.982
20210102633,10000000.0,2,6326335,3222918.0,0.0,2756901.0,0.0,A,102.0,0.0,50.0,0.0,0,0,1.83,2756901.0,0.0,0.0,0.276,0.17300000000000001,0.0376,0.24,0.0596
20210102635,6000000.0,2,6035695,6054680.0,0.0,500000.0,6112336.0,A,5.5,1.13,15.2,12.6,0,0,9.42,500000.0,3056168.0,1.02,0.0833,0.109,0.133,0.937,0.8079999999999999
20210102636,3000000.0,2,518438,182541.0,0.0,0.0,0.0,F,100.0,0.0,100.0,100.0,0,0,5.42,0.0,0.0,0.0,0.0,0.402,0.28300000000000003,0.34,0.2
20210102637,3000000.0,2,3034574,3037615.0,0.0,219000.0,3034574.0,A,19.0,1.13,30.9,72.5,0,0,1.25,219000.0,1517287.0,1.01,0.073,0.192,0.319,0.9690000000000001,0.594
20210102638,8000000.0,2,6697186,5805465.0,0.0,600000.0,5687777.0,A,37.8,0.0,57.8,66.7,0,0,9.58,600000.0,2843889.0,0.711,0.075,0.289,0.25,0.479,0.308
20210102639,3000000.0,2,3730335,3627832.0,0.0,0.0,3480917.0,G,0.0,23.8,9.72,7.24,0,0,1.33,0.0,1740459.0,1.16,0.0,0.0441,0.0517,1.12,1.07
20210102640,5000000.0,2,42637,56235.0,0.0,0.0,0.0,J,0.0,0.0,26.6,0.0,0,1,7.5,0.0,0.0,0.0,0.0,0.0,0.00993,0.0191,0.0196
20210102641,7000000.0,2,7921674,4569438.0,0.0,500000.0,0.0,E,120.0,7.93,-320.0,8.19,0,0,7.67,500000.0,0.0,0.0,0.0714,0.5529999999999999,0.659,0.9890000000000001,0.588
20210102642,103000000.0,4,124938368,71243816.0,0.0,1715956.0,133000000.0,A,0.0,13.0,50.0,15.9,0,0,11.9,1715956.0,33275032.0,1.29,0.0167,0.182,0.153,1.01,1.05
20210102643,5000000.0,2,254514,229312.0,0.0,53800.0,250714.0,I,0.0,0.0,75.0,82.3,0,0,5.08,53800.0,125357.0,0.0501,0.0108,0.017,0.0189,0.038,0.215
20210102644,5000000.0,2,5709474,5921149.0,0.0,50000.0,5698981.0,E,0.0,14.6,17.6,25.6,0,0,6.25,50000.0,2849491.0,1.14,0.01,0.0,0.0736,1.11,0.995
20210102645,10000000.0,2,4729753,4566155.0,0.0,0.0,4899610.0,A,18.4,0.0,42.4,31.3,0,0,7.33,0.0,2449805.0,0.49,0.0,0.14400000000000002,0.00095,0.518,0.845
20210102646,87000000.0,3,16710336,10742287.0,0.0,1295384.0,0.0,A,100.0,0.0,100.0,100.0,0,0,5.92,1295384.0,0.0,0.0,0.0149,0.0403,0.0,0.111,6.9e-05
20210102647,7000000.0,2,4505766,1127962.0,0.0,794199.0,0.0,A,100.0,0.0,97.9,56.0,0,0,10.7,794199.0,0.0,0.0,0.113,0.157,0.214,0.541,0.552
20210102648,5000000.0,2,592000,574361.0,0.0,0.0,594180.0,E,0.0,0.0,50.0,22.7,0,0,5.0,0.0,297090.0,0.11900000000000001,0.0,0.021,0.0178,0.132,0.252
20210102649,3000000.0,4,3102162,2837148.0,0.0,209475.0,3099255.0,A,17.1,3.51,9.7,14.1,0,0,8.0,209475.0,774814.0,1.03,0.0698,0.05,0.0724,0.9640000000000001,0.94
20210102650,5000000.0,2,3472763,3470469.0,0.0,0.0,3455465.0,A,21.1,0.0,9.95,14.0,0,0,3.92,0.0,1727733.0,0.691,0.0,0.0606,0.0,0.915,1.03
20210102651,29000000.0,2,6098954,2805375.0,0.0,1311092.0,0.0,A,0.0,0.0,50.0,48.0,0,0,10.7,1311092.0,0.0,0.0,0.0452,0.0729,0.0416,0.17800000000000002,0.24600000000000002
20210102652,5000000.0,3,4374323,1580270.0,0.0,963500.0,1267544.0,A,100.0,0.0,100.0,75.3,0,0,5.75,963500.0,422515.0,0.254,0.193,0.214,0.22399999999999998,0.67,0.804
20210102653,4000000.0,2,3931729,3955506.0,0.0,0.0,3981750.0,F,0.0,0.0,18.4,23.9,0,1,4.75,0.0,1990875.0,0.995,0.0,0.135,0.174,0.9079999999999999,0.7440000000000001
20210102654,73000000.0,3,330105,301316.0,0.0,67485.0,0.0,C,99.3,0.0,100.0,100.0,0,0,15.2,67485.0,0.0,0.0,0.000924,0.0017800000000000001,0.0012900000000000001,0.00228,0.00742
20210102655,19000000.0,3,1410800,765909.0,0.0,8550.0,0.0,E,235.0,0.0,133.0,77.0,0,0,15.6,8550.0,0.0,0.0,0.00045,0.0289,0.0214,0.0635,0.0327
20210102656,57000000.0,2,6097598,3695173.0,0.0,3586300.0,0.0,A,100.0,0.0,32.5,100.0,0,0,13.5,3586300.0,0.0,0.0,0.0629,0.0332,0.0112,0.0558,0.0112
20210102657,62000000.0,2,1937295,1065626.0,0.0,100000.0,0.0,I,100.0,0.0,100.0,67.0,0,0,5.5,100000.0,0.0,0.0,0.00161,0.025,0.0113,0.0177,0.0057
20210102658,8000000.0,2,8794110,8795093.0,0.0,8563000.0,0.0,A,100.0,7.95,100.0,100.0,0,0,2.0,8563000.0,0.0,0.0,1.07,0.506,0.32299999999999995,0.785,0.6759999999999999
20210102659,5000000.0,2,5664700,4607553.0,0.0,637697.0,5603019.0,A,12.0,13.4,30.4,29.6,0,0,6.08,637697.0,2801510.0,1.12,0.128,0.25,0.239,1.1,1.01
20210102660,15000000.0,3,16630357,6017508.0,0.0,1020682.0,19000000.0,H,0.0,10.2,25.2,32.4,0,0,10.0,1020682.0,6337472.0,1.27,0.068,0.0625,0.262,1.07,1.39
20210102661,5000000.0,2,1726365,780626.0,0.0,683955.0,998744.0,I,100.0,0.0,33.1,50.0,0,0,7.58,683955.0,499372.0,0.2,0.13699999999999998,0.153,0.0178,0.185,0.00215
20210102663,41000000.0,3,31918771,37000000.0,0.0,167485.0,36071255.0,G,19.6,0.0,11.7,55.1,0,1,5.67,167485.0,12000000.0,0.88,0.00409,0.0488,0.252,0.7829999999999999,0.792
20210102664,11000000.0,2,101083,100000.0,0.0,0.0,67877.0,A,0.0,0.0,4.17,0.0,0,0,5.58,0.0,33939.0,0.00617,0.0,0.0,0.0,0.00562,0.0
20210102665,50000000.0,2,51539617,15598673.0,0.0,29561000.0,27097583.0,J,61.3,1.36,32.4,17.3,0,0,10.2,29561000.0,13548792.0,0.542,0.591,0.11900000000000001,0.0893,0.968,1.0
20210102666,12000000.0,2,11425897,11474871.0,0.0,746423.0,11385656.0,A,25.4,0.0,50.0,75.3,0,0,5.67,746423.0,5692828.0,0.9490000000000001,0.0622,0.23600000000000002,0.327,0.8240000000000001,0.39299999999999996
20210102667,72000000.0,3,12136069,3973334.0,0.0,1118610.0,0.0,A,0.0,0.0,116.0,100.0,0,0,4.67,1118610.0,0.0,0.0,0.0155,0.0184,0.0615,0.13699999999999998,0.158
20210102668,40000000.0,4,15512909,8285116.0,0.0,6223295.0,26852995.0,F,65.8,0.0,86.3,38.9,0,0,13.2,6223295.0,6713249.0,0.6709999999999999,0.156,0.0965,0.00655,0.358,0.297
20210102669,20000000.0,2,23247671,23099520.0,0.0,108000.0,23091554.0,A,36.2,16.5,9.22,9.71,0,0,1.92,108000.0,11545777.0,1.15,0.0054,0.0887,0.133,1.03,1.12
20210102670,17000000.0,2,18276017,5297805.0,0.0,0.0,16637075.0,F,0.0,9.16,27.4,27.0,0,1,7.08,0.0,8318538.0,0.9790000000000001,0.0,0.159,0.0767,1.04,1.14
20210102671,10000000.0,2,856646,426688.0,0.0,416666.0,0.0,B,100.0,0.0,100.0,88.0,0,0,3.33,416666.0,0.0,0.0,0.0417,0.222,0.111,0.165,0.0581
20210102673,8000000.0,2,1362939,804215.0,0.0,0.0,840219.0,A,41.2,0.0,58.8,100.0,0,0,0.75,0.0,420110.0,0.105,0.0,0.013999999999999999,0.00198,0.312,0.425
20210102674,59000000.0,5,35691900,36456796.0,0.0,2768375.0,0.0,A,100.0,0.0,100.0,39.7,0,0,10.4,2768375.0,0.0,0.0,0.0469,0.295,0.322,0.494,0.249
20210102675,5000000.0,2,2268432,2187899.0,0.0,1156140.0,0.0,F,100.0,0.0,100.0,100.0,0,0,1.92,1156140.0,0.0,0.0,0.231,0.1,0.26,0.24100000000000002,0.28600000000000003
20210102676,15000000.0,2,16935406,16541158.0,0.0,51700.0,16708616.0,A,0.0,12.9,9.8,5.99,0,1,2.75,51700.0,8354308.0,1.11,0.00345,0.16399999999999998,0.122,1.12,1.17
20210102677,58000000.0,4,2530927,228683.0,0.0,0.0,2389857.0,A,100.0,0.0,86.3,53.7,0,0,14.2,0.0,597464.0,0.0412,0.0,0.0053100000000000005,0.0132,0.0756,0.111
20210102678,59000000.0,2,922559,573054.0,0.0,321058.0,1144877.0,F,100.0,0.0,100.0,67.0,0,0,15.2,321058.0,572439.0,0.0194,0.0054399999999999995,0.00373,0.00526,0.00504,0.00432
20210102679,5000000.0,2,6015154,5799152.0,0.0,0.0,0.0,B,100.0,36.1,77.2,98.6,0,0,3.83,0.0,0.0,0.0,0.0,0.397,0.294,0.7090000000000001,0.61
20210102680,97000000.0,3,15548485,12104822.0,0.0,1620915.0,15435636.0,F,0.0,0.0,8.14,9.72,0,0,11.5,1620915.0,5145212.0,0.159,0.0167,0.0069900000000000006,0.0194,0.17800000000000002,0.156
20210102681,52000000.0,2,34142769,17434838.0,0.0,265000.0,0.0,I,100.0,0.0,100.0,100.0,0,0,10.8,265000.0,0.0,0.0,0.0051,0.207,0.36700000000000005,0.524,0.613
20210102684,5000000.0,2,4473952,4461797.0,0.0,200000.0,4606610.0,A,100.0,0.0,75.6,100.0,0,0,3.0,200000.0,2303305.0,0.9209999999999999,0.04,0.42200000000000004,0.532,0.6409999999999999,0.621
20210102685,3000000.0,2,2557805,609150.0,0.0,0.0,2506123.0,A,0.0,0.0,50.0,50.0,0,0,3.0,0.0,1253062.0,0.835,0.0,0.0,0.311,0.892,0.8909999999999999
20210102686,8000000.0,2,3645113,965639.0,0.0,800000.0,0.0,A,100.0,0.0,100.0,100.0,0,0,6.42,800000.0,0.0,0.0,0.1,0.161,0.302,0.405,0.532
20210102687,55000000.0,2,59801271,16386957.0,0.0,939750.0,56000000.0,A,67.6,10.3,56.8,100.0,0,0,13.9,939750.0,28000000.0,1.02,0.0171,0.0537,0.45399999999999996,1.07,1.23
20210102688,7000000.0,3,835251,833132.0,0.0,808500.0,0.0,G,198.0,0.0,135.0,164.0,0,0,4.08,808500.0,0.0,0.0,0.11599999999999999,0.132,0.21899999999999997,0.124,0.0863
20210102690,40000000.0,5,35095642,44295786.0,0.0,347335.0,36346894.0,A,0.0,0.0,13.7,9.75,0,0,4.83,347335.0,7269379.0,0.909,0.00868,0.049,0.00815,1.07,1.17
20210102691,38000000.0,2,2542799,916436.0,0.0,1274850.0,2517950.0,A,100.0,0.0,117.0,100.0,0,0,6.58,1274850.0,1258975.0,0.0663,0.0335,0.0238,0.0172,0.0283,0.0122
20210102692,27000000.0,2,1283883,900000.0,0.0,1035673.0,0.0,A,100.0,0.0,128.0,100.0,0,0,6.25,1035673.0,0.0,0.0,0.0384,0.0381,0.0557,0.0182,0.0114
20210102693,10000000.0,2,11930795,11774340.0,0.0,204000.0,12000000.0,A,0.0,21.0,23.3,27.2,0,0,1.42,204000.0,5991869.0,1.2,0.0204,0.155,0.0981,1.15,0.978
20210102694,9000000.0,2,382100,228670.0,0.0,198792.0,446520.0,A,100.0,0.0,54.0,33.3,0,0,7.5,198792.0,223260.0,0.0496,0.0221,0.0276,0.0389,0.0637,0.066
20210102695,6000000.0,3,6478446,6210383.0,0.0,0.0,6464076.0,I,0.0,6.94,19.4,13.6,0,0,14.0,0.0,2154692.0,1.08,0.0,0.15,0.0778,1.0,1.08
20210102696,3000000.0,3,1035822,315403.0,0.0,595708.0,0.0,A,0.0,0.0,37.0,14.2,0,0,7.92,595708.0,0.0,0.0,0.19899999999999998,0.0879,0.0,0.147,0.319
20210102697,5000000.0,2,5616709,1848579.0,0.0,3593822.0,0.0,D,0.0,14.8,75.4,100.0,0,0,5.17,3593822.0,0.0,0.0,0.7190000000000001,0.672,0.7859999999999999,0.86,0.987
20210102698,51000000.0,4,22740954,21503974.0,0.0,385550.0,0.0,F,100.0,0.0,100.0,102.0,0,0,8.08,385550.0,0.0,0.0,0.007559999999999999,0.43200000000000005,0.455,0.461,0.546
20210102699,3000000.0,2,1948089,1249572.0,0.0,0.0,1376202.0,I,56.0,0.0,9.16,33.5,0,0,2.08,0.0,688101.0,0.45899999999999996,0.0,0.134,0.0,0.726,0.633
20210102700,23000000.0,3,26654730,26437602.0,0.0,0.0,26663843.0,A,0.0,12.8,22.3,393.0,0,0,12.9,0.0,8887948.0,1.16,0.0,0.28300000000000003,0.109,0.8740000000000001,0.218
